episode,wall_clock_sec,episode_return,exploration_ratio,mean_abs_q_change,mean_abs_td_error,steps
85,0.10005784034729004,10.0,0.1,0.13165985536163793,1.3165985536163782,10
86,0.10005784034729004,11.0,0.09090909090909091,0.13219474369108272,1.3219474369108257,11
87,0.10005784034729004,11.0,0.0,0.12282093205843161,1.2282093205843152,11
88,0.10005784034729004,10.0,0.0,0.110287272204227,1.1028727220422687,10
89,0.1010589599609375,11.0,0.18181818181818182,0.13319680505343445,1.3319680505343465,11
90,0.1010589599609375,10.0,0.2,0.1285270077388895,1.2852700773888956,10
91,0.1010589599609375,10.0,0.0,0.13673876011310307,1.3673876011310293,10
92,0.1010589599609375,10.0,0.2,0.13519073433539183,1.3519073433539182,10
93,0.1010589599609375,9.0,0.1111111111111111,0.1274928154438705,1.274928154438706,9
94,0.1010589599609375,10.0,0.2,0.1270397934052614,1.2703979340526133,10
95,0.1010589599609375,10.0,0.0,0.1337554874206987,1.337554874206988,10
96,0.1010589599609375,11.0,0.18181818181818182,0.14701123858036322,1.470112385803632,11
97,0.1010589599609375,10.0,0.1,0.1325340800010879,1.325340800010878,10
98,0.1010589599609375,9.0,0.2222222222222222,0.13015541071645897,1.3015541071645889,9
99,0.1010589599609375,10.0,0.1,0.12917230370532126,1.2917230370532145,10
100,0.1010589599609375,9.0,0.0,0.1310060056107882,1.3100600561078823,9
101,0.1010589599609375,10.0,0.1,0.13023815929967392,1.3023815929967388,10
102,0.1010589599609375,9.0,0.0,0.1387814439824037,1.3878144398240377,9
103,0.1010589599609375,10.0,0.1,0.1296234643128237,1.2962346431282346,10
104,0.1010589599609375,10.0,0.0,0.1302444580707433,1.3024445807074332,10
105,0.1010589599609375,10.0,0.1,0.13379368135846711,1.3379368135846712,10
106,0.1010589599609375,10.0,0.2,0.1310665434160685,1.3106654341606834,10
107,0.1010589599609375,9.0,0.1111111111111111,0.11614665403659116,1.1614665403659126,9
108,0.1010589599609375,86.0,0.12790697674418605,0.1307052703918888,1.3070527039188868,86
109,0.1010589599609375,11.0,0.18181818181818182,0.126017747163069,1.2601774716306897,11
110,0.1010589599609375,9.0,0.1111111111111111,0.13779187367860463,1.377918736786046,9
111,0.1010589599609375,10.0,0.4,0.13948099357614535,1.3948099357614534,10
112,0.1010589599609375,10.0,0.1,0.13063179454558632,1.3063179454558633,10
113,0.1010589599609375,10.0,0.1,0.14037039669422108,1.4037039669422107,10
114,0.1010589599609375,13.0,0.0,0.15868027324415818,1.586802732441581,13
115,0.1010589599609375,17.0,0.0,0.22486153098816708,2.2486153098816692,17
116,0.1010589599609375,10.0,0.0,0.13374902378382575,1.337490237838258,10
117,0.1010589599609375,10.0,0.0,0.1331267514927715,1.3312675149277162,10
118,0.1010589599609375,10.0,0.1,0.13332803966843026,1.3332803966843028,10
119,0.1010589599609375,9.0,0.1111111111111111,0.13809875224833934,1.3809875224833934,9
120,0.1010589599609375,9.0,0.1111111111111111,0.11954209894338384,1.1954209894338388,9
121,0.1010589599609375,10.0,0.0,0.13427330475594806,1.3427330475594816,10
122,0.1010589599609375,12.0,0.08333333333333333,0.13748243646536248,1.3748243646536242,12
123,0.1010589599609375,10.0,0.1,0.14203075166441784,1.420307516644178,10
124,0.1010589599609375,9.0,0.1111111111111111,0.13924906068023876,1.3924906068023875,9
125,0.1010589599609375,10.0,0.0,0.13239179953356803,1.3239179953356808,10
126,0.1010589599609375,10.0,0.1,0.1320058989027745,1.3200589890277454,10
127,0.1010589599609375,12.0,0.08333333333333333,0.1288705280846257,1.2887052808462567,12
128,0.1010589599609375,9.0,0.3333333333333333,0.13390131055233404,1.33901310552334,9
129,0.10185861587524414,11.0,0.36363636363636365,0.14170245719451013,1.4170245719451016,11
130,0.10185861587524414,10.0,0.0,0.13481082766677793,1.348108276667779,10
131,0.10185861587524414,10.0,0.0,0.1333765067969689,1.3337650679696893,10
132,0.10185861587524414,9.0,0.0,0.1363929667525267,1.3639296675252686,9
133,0.10185861587524414,9.0,0.2222222222222222,0.1374028314630336,1.3740283146303363,9
134,0.10185861587524414,9.0,0.1111111111111111,0.13923429346349447,1.3923429346349454,9
135,0.10185861587524414,8.0,0.125,0.14416131189169523,1.441613118916952,8
136,0.10185861587524414,10.0,0.2,0.13470067730855456,1.3470067730855468,10
137,0.10185861587524414,9.0,0.3333333333333333,0.14028583707310632,1.4028583707310642,9
138,0.10185861587524414,11.0,0.09090909090909091,0.14338233374656958,1.4338233374656957,11
139,0.10185861587524414,10.0,0.0,0.13588372671696386,1.3588372671696365,10
140,0.10185861587524414,11.0,0.36363636363636365,0.12964303004387512,1.2964303004387507,11
141,0.10185861587524414,10.0,0.0,0.13452696295382743,1.3452696295382744,10
142,0.10185861587524414,10.0,0.0,0.13815728463849428,1.381572846384942,10
143,0.10185861587524414,10.0,0.1,0.1315868753851837,1.3158687538518385,10
144,0.10185861587524414,9.0,0.2222222222222222,0.14120134383713476,1.4120134383713476,9
145,0.10185861587524414,8.0,0.25,0.13663438252045268,1.3663438252045266,8
146,0.10185861587524414,10.0,0.0,0.13636705772232466,1.3636705772232478,10
147,0.10185861587524414,10.0,0.0,0.14186822059125817,1.41868220591258,10
148,0.10185861587524414,10.0,0.2,0.1328944236820806,1.328944236820806,10
149,0.10185861587524414,8.0,0.125,0.13307837630214614,1.3307837630214623,8
150,0.10185861587524414,10.0,0.2,0.14064780749756162,1.4064780749756163,10
151,0.10185861587524414,11.0,0.09090909090909091,0.14521458268024665,1.4521458268024678,11
152,0.10185861587524414,109.0,0.09174311926605505,0.13430171921833603,1.3430171921833605,109
153,0.10185861587524414,29.0,0.06896551724137931,0.13047723234215922,1.3047723234215918,29
154,0.10185861587524414,39.0,0.10256410256410256,0.13216969214074717,1.321696921407471,39
155,0.10185861587524414,18.0,0.0,0.13703670596384887,1.3703670596384905,18
156,0.10185861587524414,135.0,0.0962962962962963,0.16687458010291217,1.6687458010291214,135
157,0.10185861587524414,133.0,0.07518796992481203,0.1503967736265641,1.5039677362656405,133
158,0.10185861587524414,77.0,0.12987012987012986,0.15345801126316885,1.53458011263169,77
159,0.10185861587524414,17.0,0.17647058823529413,0.259574078324955,2.59574078324955,17
160,0.10185861587524414,134.0,0.11940298507462686,0.1402276604749411,1.4022766047494113,134
161,0.10185861587524414,126.0,0.07936507936507936,0.1598058269608842,1.5980582696088412,126
162,0.10185861587524414,25.0,0.08,0.29057296338568755,2.905729633856879,25
163,0.10185861587524414,12.0,0.0,0.25277128153152245,2.527712815315221,12
164,0.10185861587524414,191.0,0.08900523560209424,0.18081267080804148,1.8081267080804146,191
165,0.10185861587524414,110.0,0.07272727272727272,0.13649384886531077,1.3649384886531084,110
166,0.10185861587524414,162.0,0.12345679012345678,0.16132181780203728,1.6132181780203725,162
167,0.10185861587524414,120.0,0.08333333333333333,0.14170597091307896,1.4170597091307893,120
168,0.10185861587524414,164.0,0.06707317073170732,0.15644509630860032,1.5644509630860048,164
169,0.10185861587524414,64.0,0.09375,0.17618019547318448,1.7618019547318466,64
170,0.10185861587524414,57.0,0.12280701754385964,0.19502450678131644,1.9502450678131642,57
171,0.10185861587524414,58.0,0.034482758620689655,0.20654987710679004,2.0654987710679005,58
172,0.10185861587524414,162.0,0.10493827160493827,0.1457964771690235,1.457964771690234,162
173,0.10185861587524414,18.0,0.0,0.2899221598821702,2.899221598821697,18
174,0.10185861587524414,12.0,0.16666666666666666,0.3044990277287911,3.044990277287912,12
175,0.10185861587524414,146.0,0.0958904109589041,0.1522434600982418,1.5224346009824181,146
176,0.10185861587524414,186.0,0.12365591397849462,0.10887139540128714,1.0887139540128694,186
177,0.10185861587524414,228.0,0.11403508771929824,0.15935351807670656,1.5935351807670657,228
178,0.10185861587524414,29.0,0.06896551724137931,0.5220268979214824,5.220268979214821,29
179,0.10185861587524414,22.0,0.18181818181818182,0.45857993896447186,4.585799389644714,22
180,0.10185861587524414,10.0,0.0,0.5259688518482669,5.259688518482667,10
181,0.10185861587524414,104.0,0.11538461538461539,0.12101598415063873,1.210159841506385,104
182,0.10185861587524414,79.0,0.0379746835443038,0.13696452859567518,1.369645285956753,79
183,0.10185861587524414,9.0,0.3333333333333333,0.39969388670964484,3.9969388670964494,9
184,0.10185861587524414,162.0,0.08641975308641975,0.11363799923226219,1.136379992322623,162
185,0.10185861587524414,43.0,0.13953488372093023,0.35180860945963566,3.5180860945963626,43
186,0.10185861587524414,42.0,0.07142857142857142,0.3740010057311096,3.7400100573110935,42
187,0.10185861587524414,10.0,0.0,0.3859213227369577,3.859213227369574,10
188,0.10185861587524414,194.0,0.05154639175257732,0.12617183649251312,1.2617183649251296,194
189,0.10185861587524414,152.0,0.05921052631578947,0.12868217340441052,1.286821734044108,152
190,0.10185861587524414,159.0,0.12578616352201258,0.13686776105036225,1.3686776105036216,159
191,0.10185861587524414,40.0,0.05,0.4040153993694088,4.04015399369409,40
192,0.10185861587524414,26.0,0.07692307692307693,0.30084667529574244,3.0084667529574176,26
193,0.10185861587524414,9.0,0.3333333333333333,0.4131771827899555,4.131771827899561,9
194,0.10185861587524414,171.0,0.1111111111111111,0.11721037619943965,1.1721037619943948,171
195,0.10286426544189453,208.0,0.14423076923076922,0.1222490773150067,1.2224907731500674,208
196,0.10286426544189453,122.0,0.12295081967213115,0.16465632975838637,1.6465632975838624,122
197,0.10286426544189453,149.0,0.09395973154362416,0.18698315313416808,1.8698315313416802,149
198,0.10286426544189453,10.0,0.0,0.519834097205794,5.198340972057943,10
199,0.10286426544189453,74.0,0.10810810810810811,0.1715457395686538,1.715457395686537,74
200,0.10286426544189453,41.0,0.12195121951219512,0.5915883510621571,5.915883510621573,41
201,0.10286426544189453,22.0,0.045454545454545456,0.46952102362580567,4.6952102362580606,22
202,0.10286426544189453,36.0,0.08333333333333333,0.4604043973609911,4.604043973609912,36
203,0.10286426544189453,9.0,0.2222222222222222,0.42500085555415784,4.250008555541584,9
204,0.10286426544189453,43.0,0.20930232558139536,0.24515753623785308,2.4515753623785272,43
205,0.10286426544189453,47.0,0.10638297872340426,0.2147783551768682,2.147783551768682,47
206,0.10286426544189453,34.0,0.08823529411764706,0.34600147163083395,3.4600147163083386,34
207,0.10286426544189453,10.0,0.2,0.3723866888129871,3.723866888129867,10
208,0.10286426544189453,53.0,0.07547169811320754,0.3096720541212685,3.096720541212687,53
209,0.10286426544189453,75.0,0.10666666666666667,0.19992166131556235,1.999216613155625,75
210,0.10286426544189453,9.0,0.0,0.36089175974027426,3.608917597402741,9
211,0.10286426544189453,64.0,0.1875,0.4400503457879791,4.400503457879794,64
212,0.10286426544189453,11.0,0.09090909090909091,0.3244939285035246,3.244939285035247,11
213,0.10286426544189453,24.0,0.125,0.3184431015024093,3.1844310150240887,24
214,0.10286426544189453,147.0,0.09523809523809523,0.24140675093016062,2.4140675093016037,147
215,0.10286426544189453,22.0,0.3181818181818182,0.19954383283793772,1.9954383283793822,22
216,0.10286426544189453,10.0,0.0,0.3252113411391715,3.2521134113917127,10
217,0.10286426544189453,10.0,0.2,0.41417242394241605,4.141724239424161,10
218,0.10286426544189453,108.0,0.06481481481481481,0.20352066976882402,2.035206697688242,108
219,0.10286426544189453,60.0,0.05,0.26654730242473407,2.665473024247341,60
220,0.10286426544189453,77.0,0.09090909090909091,0.15329824599588546,1.5329824599588544,77
221,0.10286426544189453,53.0,0.07547169811320754,0.24479234408254075,2.4479234408254054,53
222,0.10286426544189453,39.0,0.1282051282051282,0.27906596148685225,2.790659614868523,39
223,0.10286426544189453,54.0,0.09259259259259259,0.24158193321148186,2.415819332114819,54
224,0.10286426544189453,125.0,0.144,0.126784402820452,1.26784402820452,125
225,0.10286426544189453,200.0,0.1,0.13368626310963494,1.3368626310963494,200
226,0.10286426544189453,190.0,0.09473684210526316,0.13281213445162524,1.3281213445162543,190
227,0.10286426544189453,129.0,0.06976744186046512,0.15108305525951163,1.5108305525951173,129
228,0.10286426544189453,123.0,0.056910569105691054,0.19204544257052977,1.9204544257052973,123
229,0.10286426544189453,196.0,0.0663265306122449,0.14473947986944588,1.4473947986944609,196
230,0.10286426544189453,9.0,0.0,0.5199179049476309,5.199179049476311,9
231,0.10286426544189453,134.0,0.09701492537313433,0.11675613391190358,1.167561339119035,134
232,0.10286426544189453,105.0,0.1619047619047619,0.20336149080961805,2.033614908096179,105
233,0.10286426544189453,50.0,0.08,0.2717917855856766,2.717917855856767,50
234,0.10286426544189453,41.0,0.07317073170731707,0.23125633463888515,2.31256334638885,41
235,0.10286426544189453,22.0,0.13636363636363635,0.40177855386068784,4.017785538606879,22
236,0.10286426544189453,68.0,0.08823529411764706,0.16063825652517127,1.6063825652517125,68
237,0.10286426544189453,11.0,0.09090909090909091,0.3458800265325799,3.4588002653258,11
238,0.10286426544189453,75.0,0.10666666666666667,0.1660293279648166,1.6602932796481649,75
239,0.10286426544189453,9.0,0.0,0.37879370462090733,3.787937046209071,9
240,0.10286426544189453,11.0,0.18181818181818182,0.40610415943169664,4.061041594316964,11
241,0.10286426544189453,60.0,0.1,0.21920830051761722,2.192083005176172,60
242,0.10286426544189453,72.0,0.125,0.19142134160224053,1.914213416022405,72
243,0.10286426544189453,117.0,0.07692307692307693,0.16885883586822387,1.6885883586822379,117
244,0.10286426544189453,58.0,0.10344827586206896,0.1866475907235613,1.8664759072356156,58
245,0.10286426544189453,41.0,0.04878048780487805,0.35965038034943625,3.596503803494365,41
246,0.10286426544189453,53.0,0.18867924528301888,0.2271503774356575,2.271503774356576,53
247,0.10286426544189453,37.0,0.10810810810810811,0.21422513845310268,2.1422513845310265,37
248,0.10286426544189453,52.0,0.15384615384615385,0.20002406529338776,2.000240652933877,52
249,0.10286426544189453,55.0,0.10909090909090909,0.23084839777818209,2.30848397778182,55
250,0.10286426544189453,11.0,0.0,0.3540445524858786,3.5404455248587867,11
251,0.10286426544189453,24.0,0.08333333333333333,0.31064875068800246,3.1064875068800224,24
252,0.10286426544189453,82.0,0.10975609756097561,0.1565647951398384,1.5656479513983852,82
253,0.10286426544189453,109.0,0.10091743119266056,0.1507333033363757,1.5073330333637558,109
254,0.10286426544189453,26.0,0.038461538461538464,0.3267674323916444,3.267674323916441,26
255,0.10286426544189453,26.0,0.11538461538461539,0.22917238882894234,2.291723888289426,26
256,0.10286426544189453,12.0,0.16666666666666666,0.300093277676256,3.0009327767625584,12
257,0.10286426544189453,9.0,0.0,0.34100743899638686,3.410074389963869,9
258,0.10386419296264648,39.0,0.15384615384615385,0.24056824658947534,2.4056824658947553,39
259,0.10386419296264648,30.0,0.1,0.22367041455075,2.2367041455075007,30
260,0.10386419296264648,26.0,0.07692307692307693,0.20977202660486205,2.0977202660486203,26
261,0.10386419296264648,10.0,0.2,0.3510811786621746,3.5108117866217476,10
262,0.10386419296264648,23.0,0.043478260869565216,0.1946041206585594,1.9460412065855937,23
263,0.10386419296264648,11.0,0.18181818181818182,0.3178537466872547,3.1785374668725455,11
264,0.10386419296264648,57.0,0.07017543859649122,0.21866545644494187,2.186654564449418,57
265,0.10386419296264648,50.0,0.06,0.14122191391578723,1.4122191391578744,50
266,0.10386419296264648,10.0,0.3,0.2910164470647508,2.910164470647504,10
267,0.10386419296264648,10.0,0.2,0.28526266861870814,2.852626686187082,10
268,0.10386419296264648,67.0,0.05970149253731343,0.22478709381776765,2.2478709381776776,67
269,0.10386419296264648,101.0,0.0594059405940594,0.17183212932396782,1.7183212932396783,101
270,0.10386419296264648,52.0,0.07692307692307693,0.39254726925465006,3.925472692546501,52
271,0.10386419296264648,88.0,0.09090909090909091,0.1546782232952487,1.5467822329524872,88
272,0.10386419296264648,41.0,0.0975609756097561,0.2387450621289182,2.3874506212891826,41
273,0.10386419296264648,26.0,0.07692307692307693,0.24788260506384913,2.478826050638491,26
274,0.10386419296264648,77.0,0.06493506493506493,0.1860628016002367,1.8606280160023685,77
275,0.10386419296264648,98.0,0.05102040816326531,0.14772625440914625,1.4772625440914606,98
276,0.10386419296264648,75.0,0.09333333333333334,0.1969988383183112,1.9699883831831122,75
277,0.10386419296264648,40.0,0.225,0.19267579686565312,1.926757968656532,40
278,0.10386419296264648,38.0,0.05263157894736842,0.22365248025193885,2.236524802519387,38
279,0.10386419296264648,37.0,0.10810810810810811,0.19668165258481815,1.966816525848183,37
280,0.10386419296264648,51.0,0.11764705882352941,0.324461651863135,3.2446165186313465,51
281,0.10386419296264648,47.0,0.0425531914893617,0.17446971308974724,1.744697130897475,47
282,0.10386419296264648,41.0,0.024390243902439025,0.1918034158690299,1.9180341586902991,41
283,0.10386419296264648,98.0,0.07142857142857142,0.14086596646327504,1.4086596646327514,98
284,0.10386419296264648,37.0,0.13513513513513514,0.1855545094903465,1.8555450949034629,37
285,0.10386419296264648,94.0,0.06382978723404255,0.11525875844822711,1.1525875844822724,94
286,0.10386419296264648,42.0,0.07142857142857142,0.1686275705947901,1.6862757059479039,42
287,0.10386419296264648,54.0,0.09259259259259259,0.1743172497310646,1.7431724973106455,54
288,0.10386419296264648,81.0,0.08641975308641975,0.15643780438260602,1.56437804382606,81
289,0.10386419296264648,61.0,0.09836065573770492,0.16802955060507843,1.680295506050784,61
290,0.10386419296264648,66.0,0.10606060606060606,0.23347831152209628,2.334783115220963,66
291,0.10386419296264648,63.0,0.14285714285714285,0.15363052597362345,1.536305259736234,63
292,0.10386419296264648,79.0,0.0759493670886076,0.13141515793325184,1.3141515793325202,79
293,0.10386419296264648,16.0,0.0625,0.26652710211748887,2.665271021174884,16
294,0.10386419296264648,34.0,0.11764705882352941,0.21137457105076696,2.1137457105076685,34
295,0.10386419296264648,92.0,0.14130434782608695,0.1312013033608859,1.3120130336088582,92
296,0.10386419296264648,42.0,0.047619047619047616,0.21981085285480473,2.1981085285480484,42
297,0.10386419296264648,63.0,0.015873015873015872,0.21033045925649396,2.103304592564942,63
298,0.10386419296264648,57.0,0.08771929824561403,0.17647619813611065,1.7647619813611066,57
299,0.10386419296264648,27.0,0.07407407407407407,0.19258720576562297,1.9258720576562285,27
300,0.10386419296264648,30.0,0.06666666666666667,0.2020468768459054,2.020468768459054,30
301,0.10386419296264648,70.0,0.08571428571428572,0.14297684695634133,1.429768469563413,70
302,0.10386419296264648,41.0,0.024390243902439025,0.18081201850912473,1.8081201850912467,41
303,0.10386419296264648,24.0,0.041666666666666664,0.1759938305564721,1.7599383055647226,24
304,0.10386419296264648,105.0,0.12380952380952381,0.14616184474132055,1.461618447413205,105
305,0.10386419296264648,32.0,0.03125,0.24109991229049788,2.4109991229049816,32
306,0.10386419296264648,25.0,0.04,0.25954621157456387,2.5954621157456383,25
307,0.10386419296264648,107.0,0.16822429906542055,0.13223995165340394,1.322399516534041,107
308,0.10386419296264648,31.0,0.16129032258064516,0.18509181770543381,1.8509181770543373,31
309,0.10386419296264648,48.0,0.14583333333333334,0.32132417781985406,3.21324177819854,48
310,0.10386419296264648,68.0,0.08823529411764706,0.14435419707645866,1.4435419707645867,68
311,0.10386419296264648,49.0,0.08163265306122448,0.15337203913064074,1.5337203913064075,49
312,0.10386419296264648,47.0,0.06382978723404255,0.21450815002453988,2.1450815002453982,47
313,0.10386419296264648,23.0,0.13043478260869565,0.5416626836901896,5.416626836901891,23
314,0.10386419296264648,60.0,0.06666666666666667,0.1993685722894219,1.9936857228942202,60
315,0.10386419296264648,101.0,0.12871287128712872,0.13082250820046007,1.3082250820046026,101
316,0.10386419296264648,47.0,0.1276595744680851,0.21888686626525394,2.188868662652537,47
317,0.10386419296264648,57.0,0.03508771929824561,0.16997860036303902,1.699786003630391,57
318,0.10386419296264648,30.0,0.16666666666666666,0.2477086099711259,2.4770860997112565,30
319,0.10386419296264648,54.0,0.05555555555555555,0.263043439002766,2.63043439002766,54
320,0.10386419296264648,19.0,0.2631578947368421,0.23654185720025672,2.365418572002565,19
321,0.10386419296264648,11.0,0.18181818181818182,0.31179476464806105,3.11794764648061,11
322,0.10386419296264648,58.0,0.1206896551724138,0.21681438117617244,2.1681438117617233,58
323,0.10386419296264648,16.0,0.0,0.26484253184320794,2.648425318432079,16
324,0.10386419296264648,30.0,0.0,0.1639673626021052,1.6396736260210507,30
325,0.10386419296264648,9.0,0.1111111111111111,0.3224338087839388,3.2243380878393904,9
326,0.10386419296264648,27.0,0.037037037037037035,0.27704376363187255,2.7704376363187264,27
327,0.10386419296264648,10.0,0.0,0.32911422127263723,3.291142212726372,10
328,0.10486412048339844,150.0,0.12,0.10878090033531208,1.0878090033531216,150
329,0.10486412048339844,10.0,0.0,0.28794196226141117,2.8794196226141153,10
330,0.10486412048339844,9.0,0.0,0.30110359723059626,3.011035972305967,9
331,0.10486412048339844,118.0,0.0847457627118644,0.15068946987094442,1.506894698709441,118
332,0.10486412048339844,120.0,0.09166666666666666,0.19590169043805192,1.9590169043805181,120
