episode,wall_clock_sec,episode_return,exploration_ratio,mean_abs_q_change,mean_abs_td_error,steps
50,0.10360074043273926,131.0,0.09923664122137404,0.16041517730762164,1.6041517730762178,131
51,0.10460996627807617,9.0,0.0,0.27087517991073073,2.7087517991073082,9
52,0.10460996627807617,9.0,0.1111111111111111,0.15810133158003448,1.5810133158003443,9
53,0.10460996627807617,40.0,0.075,0.15492659954632962,1.5492659954632952,40
54,0.10460996627807617,9.0,0.2222222222222222,0.12789120308554028,1.278912030855403,9
55,0.10460996627807617,22.0,0.18181818181818182,0.19881263245278522,1.9881263245278509,22
56,0.10460996627807617,8.0,0.5,0.13530808710594727,1.3530808710594733,8
57,0.10460996627807617,9.0,0.1111111111111111,0.13171302563446213,1.3171302563446217,9
58,0.10460996627807617,9.0,0.1111111111111111,0.13269899345864072,1.3269899345864076,9
59,0.10460996627807617,102.0,0.14705882352941177,0.17696253617572963,1.7696253617572957,102
60,0.10460996627807617,14.0,0.07142857142857142,0.22093991283911565,2.2093991283911576,14
61,0.10460996627807617,11.0,0.09090909090909091,0.17240815745853758,1.7240815745853753,11
62,0.10460996627807617,9.0,0.1111111111111111,0.18003664244711506,1.8003664244711501,9
63,0.10460996627807617,8.0,0.125,0.13774468932810635,1.3774468932810644,8
64,0.10460996627807617,25.0,0.12,0.20133432734890633,2.013343273489062,25
65,0.10460996627807617,38.0,0.05263157894736842,0.13921554596391247,1.3921554596391268,38
66,0.10460996627807617,10.0,0.1,0.1900854239805418,1.9008542398054171,10
67,0.10460996627807617,125.0,0.056,0.17289400081524778,1.7289400081524777,125
68,0.10460996627807617,11.0,0.18181818181818182,0.18888211827868132,1.888821182786813,11
69,0.10460996627807617,138.0,0.06521739130434782,0.11324821971310317,1.1324821971310315,138
70,0.10460996627807617,18.0,0.1111111111111111,0.29284863340476025,2.928486334047602,18
71,0.10460996627807617,40.0,0.075,0.14168790726084216,1.41687907260842,40
72,0.10460996627807617,9.0,0.1111111111111111,0.16789587732376515,1.6789587732376514,9
73,0.10460996627807617,15.0,0.0,0.22407805047456067,2.240780504745607,15
74,0.10460996627807617,9.0,0.0,0.1441785902724445,1.441785902724445,9
75,0.10460996627807617,38.0,0.07894736842105263,0.29315843259482144,2.931584325948213,38
76,0.10460996627807617,150.0,0.11333333333333333,0.20542921876035214,2.054292187603521,150
77,0.10460996627807617,12.0,0.08333333333333333,0.15388848092156776,1.5388848092156788,12
78,0.10460996627807617,10.0,0.0,0.12938573957764227,1.2938573957764237,10
79,0.10460996627807617,150.0,0.09333333333333334,0.10940477469518681,1.0940477469518672,150
80,0.10460996627807617,121.0,0.05785123966942149,0.2045605040237262,2.045605040237261,121
81,0.10460996627807617,9.0,0.3333333333333333,0.15348685948412052,1.5348685948412042,9
82,0.10460996627807617,9.0,0.0,0.13140373804568423,1.314037380456843,9
83,0.10460996627807617,9.0,0.0,0.13384679263152657,1.3384679263152666,9
84,0.10460996627807617,9.0,0.0,0.12860724630728257,1.2860724630728266,9
85,0.10460996627807617,19.0,0.0,0.3921810080768671,3.9218100807686698,19
86,0.10460996627807617,10.0,0.0,0.28460353597937305,2.8460353597937287,10
87,0.10460996627807617,132.0,0.06060606060606061,0.15488268587426166,1.5488268587426144,132
88,0.10460996627807617,8.0,0.375,0.14059863560879066,1.4059863560879071,8
89,0.10521626472473145,10.0,0.2,0.30006979291238417,3.0006979291238456,10
90,0.10521626472473145,27.0,0.14814814814814814,0.2255548422959391,2.255548422959394,27
91,0.10521626472473145,21.0,0.09523809523809523,0.29523105255258064,2.952310525525807,21
92,0.10521626472473145,10.0,0.0,0.28444976168272695,2.8444976168272684,10
93,0.10521626472473145,8.0,0.125,0.13802607594074184,1.3802607594074183,8
94,0.10521626472473145,9.0,0.1111111111111111,0.13485043485628903,1.3485043485628903,9
95,0.10521626472473145,18.0,0.0,0.24293198144206418,2.42931981442064,18
96,0.10521626472473145,163.0,0.12269938650306748,0.16081042960370243,1.608104296037024,163
97,0.10521626472473145,10.0,0.0,0.49148518234189725,4.91485182341897,10
98,0.10521626472473145,11.0,0.09090909090909091,0.11289765481001349,1.1289765481001355,11
99,0.10521626472473145,9.0,0.0,0.335390315784132,3.353903157841316,9
100,0.10521626472473145,8.0,0.375,0.14168800082722782,1.4168800082722774,8
101,0.10521626472473145,9.0,0.1111111111111111,0.1503930540458961,1.5039305404589605,9
102,0.10521626472473145,8.0,0.0,0.17695857082569377,1.7695857082569382,8
103,0.10521626472473145,40.0,0.05,0.2967395443924695,2.9673954439246923,40
104,0.10521626472473145,46.0,0.10869565217391304,0.19771133130617743,1.9771133130617753,46
105,0.10521626472473145,13.0,0.0,0.24787616397687565,2.4787616397687557,13
106,0.10521626472473145,27.0,0.18518518518518517,0.23151283793634359,2.3151283793634327,27
107,0.10521626472473145,10.0,0.0,0.13300379374816554,1.3300379374816553,10
108,0.10521626472473145,9.0,0.1111111111111111,0.13770433221235054,1.3770433221235054,9
109,0.10521626472473145,8.0,0.125,0.14266388673116182,1.4266388673116173,8
110,0.10521626472473145,8.0,0.125,0.141451505092287,1.4145150509228697,8
111,0.10521626472473145,10.0,0.1,0.16558003879913782,1.655800387991378,10
112,0.10521626472473145,205.0,0.11219512195121951,0.11395999186924805,1.13959991869248,205
113,0.10521626472473145,9.0,0.3333333333333333,0.16902842782911046,1.6902842782911045,9
114,0.10521626472473145,22.0,0.09090909090909091,0.2740246295451543,2.740246295451542,22
115,0.10521626472473145,10.0,0.1,0.1513486365934078,1.513486365934078,10
116,0.10521626472473145,9.0,0.1111111111111111,0.16118571497574108,1.6118571497574106,9
117,0.10521626472473145,32.0,0.125,0.15832733801461507,1.5832733801461487,32
118,0.10521626472473145,9.0,0.0,0.3325689050700815,3.3256890507008117,9
119,0.10521626472473145,9.0,0.1111111111111111,0.1546361533380799,1.5463615333807983,9
120,0.10521626472473145,8.0,0.25,0.14498249288909437,1.4498249288909437,8
121,0.10521626472473145,171.0,0.11695906432748537,0.14402396154054942,1.440239615405494,171
122,0.10521626472473145,14.0,0.14285714285714285,0.15395756757131937,1.539575675713193,14
123,0.10521626472473145,76.0,0.11842105263157894,0.13435560469241276,1.3435560469241274,76
124,0.10521626472473145,153.0,0.05228758169934641,0.15251474366807025,1.5251474366807003,153
125,0.10521626472473145,134.0,0.06716417910447761,0.15746076870181136,1.5746076870181138,134
126,0.10521626472473145,145.0,0.034482758620689655,0.17037136265747807,1.703713626574781,145
127,0.10521626472473145,261.0,0.06896551724137931,0.16221155348801042,1.6221155348801028,261
128,0.10521626472473145,109.0,0.08256880733944955,0.22126564701564352,2.2126564701564346,109
129,0.10521626472473145,252.0,0.0992063492063492,0.13413800430164263,1.3413800430164278,252
130,0.10521626472473145,181.0,0.08839779005524862,0.14663950315220145,1.466395031522016,181
131,0.10521626472473145,203.0,0.09852216748768473,0.15126092251417111,1.5126092251417105,203
132,0.10521626472473145,72.0,0.1388888888888889,0.22995853053175366,2.2995853053175375,72
133,0.10521626472473145,9.0,0.1111111111111111,0.2895591351364024,2.8955913513640255,9
134,0.10521626472473145,171.0,0.14035087719298245,0.13787213085334177,1.3787213085334171,171
135,0.10521626472473145,127.0,0.11811023622047244,0.14258441044406378,1.425844104440639,127
136,0.10521626472473145,147.0,0.1292517006802721,0.15785464804387722,1.578546480438772,147
137,0.10521626472473145,192.0,0.140625,0.1479992524603556,1.4799925246035581,192
138,0.10521626472473145,120.0,0.075,0.16506249003063342,1.650624900306334,120
139,0.10626006126403809,19.0,0.05263157894736842,0.24107084271350263,2.4107084271350265,19
140,0.10626006126403809,234.0,0.0811965811965812,0.12151338143769885,1.2151338143769899,234
141,0.10626006126403809,177.0,0.06779661016949153,0.16205687935459834,1.6205687935459805,177
142,0.10626006126403809,192.0,0.109375,0.1289800427177373,1.2898004271773746,192
143,0.10626006126403809,87.0,0.04597701149425287,0.2351674037076668,2.351674037076671,87
144,0.10626006126403809,197.0,0.09644670050761421,0.1405227075013675,1.4052270750136755,197
145,0.10626006126403809,128.0,0.0859375,0.15426661651441587,1.542666165144157,128
146,0.10626006126403809,142.0,0.14084507042253522,0.10135880269024419,1.0135880269024415,142
147,0.10626006126403809,128.0,0.09375,0.16042528738276732,1.6042528738276716,128
148,0.10626006126403809,148.0,0.08783783783783784,0.17133899509550654,1.7133899509550639,148
149,0.10626006126403809,9.0,0.0,0.43554167835168395,4.355416783516838,9
150,0.10626006126403809,201.0,0.0945273631840796,0.12554903668228806,1.255490366822881,201
151,0.10626006126403809,124.0,0.056451612903225805,0.1439325698975797,1.4393256989757988,124
152,0.10626006126403809,118.0,0.11864406779661017,0.133812037578798,1.3381203757879825,118
153,0.10626006126403809,46.0,0.10869565217391304,0.17453701600199453,1.7453701600199443,46
154,0.10626006126403809,120.0,0.075,0.14688462368973554,1.4688462368973554,120
155,0.10626006126403809,13.0,0.15384615384615385,0.33100980646018285,3.3100980646018265,13
156,0.10626006126403809,9.0,0.1111111111111111,0.4342571942015851,4.342571942015848,9
157,0.10626006126403809,105.0,0.0761904761904762,0.18378841412787822,1.83788414127878,105
158,0.10626006126403809,83.0,0.1566265060240964,0.13407530245990637,1.340753024599068,83
159,0.10626006126403809,160.0,0.06875,0.12194876546238657,1.2194876546238664,160
160,0.10626006126403809,134.0,0.09701492537313433,0.13944043242629345,1.394404324262933,134
161,0.10626006126403809,222.0,0.1036036036036036,0.18875150060959786,1.8875150060959798,222
162,0.10626006126403809,166.0,0.07228915662650602,0.13757152556807342,1.3757152556807335,166
163,0.10626006126403809,160.0,0.08125,0.10827053519037785,1.0827053519037781,160
164,0.10626006126403809,95.0,0.08421052631578947,0.17686617111685826,1.768661711168582,95
165,0.10626006126403809,10.0,0.2,0.426152058989846,4.261520589898453,10
166,0.10626006126403809,197.0,0.08121827411167512,0.12325592877470666,1.2325592877470666,197
167,0.10626006126403809,80.0,0.2,0.13864993513340543,1.386499351334055,80
168,0.10626006126403809,161.0,0.09937888198757763,0.14249632229324283,1.4249632229324287,161
169,0.10626006126403809,30.0,0.1,0.37097124332319226,3.7097124332319167,30
170,0.10626006126403809,33.0,0.09090909090909091,0.32897100314564526,3.2897100314564547,33
171,0.10626006126403809,22.0,0.045454545454545456,0.3211178871560216,3.211178871560214,22
172,0.10626006126403809,127.0,0.10236220472440945,0.1025306553457489,1.0253065534574894,127
173,0.10626006126403809,39.0,0.02564102564102564,0.3288440329817952,3.2884403298179543,39
174,0.10626006126403809,29.0,0.06896551724137931,0.22273887378430288,2.2273887378430346,29
175,0.10626006126403809,25.0,0.12,0.2206726188370272,2.2067261883702702,25
176,0.10626006126403809,24.0,0.041666666666666664,0.37463595407168676,3.746359540716863,24
177,0.10626006126403809,9.0,0.2222222222222222,0.39988915641893513,3.99889156418935,9
178,0.10626006126403809,11.0,0.0,0.5273878725525445,5.273878725525441,11
179,0.10626006126403809,117.0,0.07692307692307693,0.24403636810138837,2.440363681013885,117
180,0.10626006126403809,38.0,0.07894736842105263,0.29330655635263325,2.9330655635263287,38
181,0.10626006126403809,10.0,0.2,0.5822220864599359,5.822220864599364,10
182,0.10626006126403809,26.0,0.19230769230769232,0.3333901230057628,3.3339012300576227,26
183,0.10626006126403809,10.0,0.2,0.4588234150140728,4.588234150140728,10
184,0.10626006126403809,23.0,0.13043478260869565,0.24630033790342348,2.4630033790342316,23
185,0.10626006126403809,179.0,0.11173184357541899,0.10584328751766706,1.0584328751766692,179
186,0.10626006126403809,8.0,0.125,0.4075203100500208,4.075203100500207,8
187,0.10626006126403809,35.0,0.05714285714285714,0.3441579368693578,3.4415793686935867,35
188,0.10626006126403809,10.0,0.1,0.32735044439929356,3.273504443992936,10
189,0.10626006126403809,132.0,0.12121212121212122,0.21071064451092594,2.1071064451092605,132
190,0.10626006126403809,203.0,0.12315270935960591,0.14491739994898645,1.4491739994898645,203
191,0.10626006126403809,167.0,0.0718562874251497,0.11906367442560827,1.1906367442560828,167
192,0.10626006126403809,158.0,0.10126582278481013,0.12891138716555223,1.28911387165552,158
193,0.10725975036621094,137.0,0.1386861313868613,0.17999614378460246,1.7999614378460282,137
194,0.10725975036621094,57.0,0.08771929824561403,0.2825764409552873,2.8257644095528702,57
195,0.10725975036621094,35.0,0.08571428571428572,0.3832965829301655,3.8329658293016564,35
196,0.10725975036621094,12.0,0.08333333333333333,0.4638725173629652,4.6387251736296475,12
197,0.10725975036621094,60.0,0.1,0.2826309697186282,2.82630969718628,60
198,0.10725975036621094,39.0,0.02564102564102564,0.3332298526480515,3.332298526480515,39
199,0.10725975036621094,10.0,0.1,0.5582410216075552,5.582410216075549,10
200,0.10725975036621094,11.0,0.09090909090909091,0.5045654961764015,5.045654961764007,11
201,0.10725975036621094,27.0,0.2962962962962963,0.25352752654796146,2.535275265479617,27
202,0.10725975036621094,97.0,0.07216494845360824,0.17525612425263587,1.752561242526357,97
203,0.10725975036621094,132.0,0.08333333333333333,0.16757040272026058,1.6757040272026094,132
204,0.10725975036621094,35.0,0.14285714285714285,0.31539315696372033,3.1539315696371975,35
205,0.10725975036621094,35.0,0.05714285714285714,0.39273167702666795,3.9273167702666805,35
206,0.10725975036621094,12.0,0.08333333333333333,0.5531655950780978,5.531655950780977,12
207,0.10725975036621094,90.0,0.07777777777777778,0.22385172418061472,2.2385172418061474,90
208,0.10725975036621094,145.0,0.05517241379310345,0.1570804995535948,1.570804995535948,145
209,0.10725975036621094,135.0,0.044444444444444446,0.19973651662138883,1.9973651662138912,135
210,0.10725975036621094,10.0,0.1,0.5315874608327438,5.315874608327438,10
211,0.10725975036621094,11.0,0.0,0.38795742217615437,3.8795742217615445,11
212,0.10725975036621094,41.0,0.04878048780487805,0.2525697469156958,2.5256974691569605,41
213,0.10725975036621094,9.0,0.0,0.4469553571630915,4.469553571630922,9
214,0.10725975036621094,159.0,0.11320754716981132,0.15089272953097793,1.5089272953097819,159
215,0.10725975036621094,47.0,0.10638297872340426,0.17237547836877587,1.723754783687756,47
216,0.10725975036621094,61.0,0.08196721311475409,0.18249012043639445,1.8249012043639417,61
217,0.10725975036621094,222.0,0.1036036036036036,0.16362391216938876,1.6362391216938883,222
218,0.10725975036621094,199.0,0.08040201005025126,0.1095390445428051,1.0953904454280503,199
219,0.10725975036621094,81.0,0.12345679012345678,0.18299580590883244,1.8299580590883238,81
220,0.10725975036621094,11.0,0.0,0.3114523202160067,3.1145232021600675,11
221,0.10725975036621094,151.0,0.1456953642384106,0.16200704345158992,1.6200704345159005,151
222,0.10725975036621094,9.0,0.1111111111111111,0.490957531504602,4.909575315046032,9
223,0.10725975036621094,10.0,0.3,0.43749138735631127,4.374913873563111,10
224,0.10725975036621094,117.0,0.09401709401709402,0.21329099319648748,2.1329099319648757,117
225,0.10725975036621094,65.0,0.13846153846153847,0.20161067184850526,2.016106718485053,65
226,0.10725975036621094,37.0,0.02702702702702703,0.23152774223969833,2.3152774223969854,37
227,0.10725975036621094,80.0,0.0875,0.20498842826558458,2.049884282655845,80
228,0.10725975036621094,123.0,0.0975609756097561,0.15514398110368652,1.5514398110368672,123
229,0.10725975036621094,10.0,0.1,0.5460514879459254,5.4605148794592475,10
230,0.10725975036621094,12.0,0.0,0.36527147304826624,3.6527147304826606,12
231,0.10725975036621094,12.0,0.08333333333333333,0.4029023130812914,4.029023130812914,12
232,0.10725975036621094,12.0,0.08333333333333333,0.45254913091824517,4.525491309182453,12
233,0.10725975036621094,95.0,0.07368421052631578,0.2375652323845333,2.375652323845336,95
234,0.10828185081481934,33.0,0.06060606060606061,0.30763610693174215,3.076361069317422,33
235,0.10828185081481934,163.0,0.05521472392638037,0.10778489903133792,1.0778489903133792,163
236,0.10828185081481934,27.0,0.037037037037037035,0.369565973794695,3.695659737946944,27
237,0.10828185081481934,43.0,0.16279069767441862,0.29647240318863394,2.9647240318863384,43
238,0.10828185081481934,39.0,0.05128205128205128,0.26705723098486556,2.6705723098486582,39
239,0.10828185081481934,127.0,0.09448818897637795,0.1446550346944146,1.446550346944144,127
240,0.10828185081481934,10.0,0.1,0.6587252680852501,6.587252680852494,10
241,0.10828185081481934,9.0,0.2222222222222222,0.4670241885150652,4.670241885150656,9
242,0.10828185081481934,9.0,0.1111111111111111,0.4664485237790268,4.664485237790264,9
243,0.10828185081481934,115.0,0.10434782608695652,0.2541007265511447,2.5410072655114493,115
244,0.10828185081481934,113.0,0.08849557522123894,0.1832010668989442,1.8320106689894424,113
245,0.10828185081481934,159.0,0.1069182389937107,0.1016513967978936,1.0165139679789372,159
246,0.10828185081481934,166.0,0.08433734939759036,0.15014684736216685,1.5014684736216681,166
247,0.10828185081481934,168.0,0.08928571428571429,0.13107065816227928,1.310706581622794,168
248,0.10828185081481934,31.0,0.03225806451612903,0.28424855848926045,2.8424855848926103,31
249,0.10828185081481934,117.0,0.13675213675213677,0.1465091963352091,1.4650919633520885,117
250,0.10828185081481934,140.0,0.09285714285714286,0.11421568165355736,1.142156816535574,140
251,0.10828185081481934,175.0,0.13714285714285715,0.10763098493791172,1.076309849379119,175
252,0.10828185081481934,182.0,0.08241758241758242,0.12529884257888663,1.2529884257888686,182
253,0.10828185081481934,117.0,0.15384615384615385,0.21278617671317138,2.1278617671317144,117
254,0.10828185081481934,116.0,0.16379310344827586,0.1768551336245192,1.7685513362451923,116
255,0.10828185081481934,87.0,0.04597701149425287,0.14292436458414157,1.4292436458414186,87
256,0.10828185081481934,79.0,0.16455696202531644,0.20689394611127845,2.0689394611127834,79
257,0.10828185081481934,57.0,0.19298245614035087,0.20771771238423517,2.07717712384235,57
258,0.10828185081481934,45.0,0.044444444444444446,0.26993371182360015,2.699337118236006,45
259,0.10828185081481934,12.0,0.08333333333333333,0.556896873560731,5.568968735607314,12
260,0.10828185081481934,66.0,0.09090909090909091,0.18801574363630533,1.8801574363630535,66
261,0.10828185081481934,176.0,0.11931818181818182,0.1351888154719244,1.3518881547192458,176
262,0.10828185081481934,12.0,0.08333333333333333,0.5127054920460651,5.127054920460654,12
263,0.10828185081481934,9.0,0.0,0.4995688168476562,4.995688168476564,9
264,0.10828185081481934,173.0,0.057803468208092484,0.12240906413827601,1.2240906413827592,173
265,0.10828185081481934,166.0,0.1144578313253012,0.11702567760445012,1.1702567760445,166
266,0.10828185081481934,127.0,0.11811023622047244,0.17667574840193517,1.766757484019352,127
267,0.10828185081481934,49.0,0.08163265306122448,0.3683707689512862,3.683707689512863,49
268,0.10828185081481934,120.0,0.16666666666666666,0.13712562960509353,1.3712562960509318,120
269,0.10828185081481934,133.0,0.13533834586466165,0.16338330066473797,1.6338330066473816,133
270,0.10828185081481934,89.0,0.1348314606741573,0.17943072799604035,1.7943072799604023,89
271,0.10828185081481934,109.0,0.11926605504587157,0.18970434732450378,1.897043473245036,109
272,0.10828185081481934,46.0,0.15217391304347827,0.41406591355875416,4.140659135587543,46
273,0.10828185081481934,10.0,0.1,0.4684145063012224,4.684145063012231,10
274,0.10828185081481934,141.0,0.14893617021276595,0.12259406874917064,1.2259406874917071,141
275,0.10828185081481934,10.0,0.1,0.45511129958822816,4.551112995882285,10
276,0.10828185081481934,10.0,0.1,0.47215208633681094,4.721520863368104,10
277,0.10828185081481934,226.0,0.09292035398230089,0.10844429218223788,1.0844429218223788,226
278,0.10828185081481934,128.0,0.0546875,0.2385166613640293,2.385166613640294,128
279,0.10828185081481934,108.0,0.12962962962962962,0.17069759052302988,1.7069759052302975,108
280,0.10828185081481934,42.0,0.11904761904761904,0.3155846165576494,3.1558461655764924,42
281,0.10828185081481934,113.0,0.05309734513274336,0.1580191439085505,1.5801914390855052,113
282,0.10828185081481934,13.0,0.15384615384615385,0.4422636113755472,4.422636113755464,13
283,0.10828185081481934,9.0,0.1111111111111111,0.48170127436649757,4.817012743664981,9
284,0.10828185081481934,71.0,0.09859154929577464,0.1910890936741597,1.9108909367415936,71
285,0.10828185081481934,188.0,0.10106382978723404,0.20097322770150752,2.009732277015074,188
286,0.10828185081481934,122.0,0.10655737704918032,0.1553602402464004,1.5536024024640032,122
287,0.10828185081481934,30.0,0.03333333333333333,0.2877857149011392,2.8778571490113887,30
288,0.10828185081481934,51.0,0.0392156862745098,0.2629277190461566,2.62927719046157,51
289,0.10828185081481934,135.0,0.05185185185185185,0.13012939562952777,1.301293956295277,135
290,0.10828185081481934,146.0,0.0821917808219178,0.2870079007935613,2.870079007935614,146
291,0.10828185081481934,139.0,0.08633093525179857,0.11551915304393526,1.1551915304393527,139
292,0.10828185081481934,11.0,0.18181818181818182,0.4071727470324795,4.071727470324797,11
293,0.10828185081481934,11.0,0.0,0.4210951241416803,4.210951241416802,11
294,0.10828185081481934,12.0,0.08333333333333333,0.384289848764257,3.8428984876425694,12
295,0.10828185081481934,139.0,0.07194244604316546,0.15266072040352044,1.5266072040352061,139
296,0.10828185081481934,44.0,0.06818181818181818,0.28980534284329224,2.8980534284329265,44
297,0.10828185081481934,130.0,0.12307692307692308,0.13792905723117302,1.3792905723117317,130
298,0.10926008224487305,12.0,0.16666666666666666,0.41388540111098787,4.138854011109875,12
299,0.10926008224487305,9.0,0.0,0.47408988017049974,4.740898801705004,9
300,0.10926008224487305,196.0,0.10714285714285714,0.1276164875004279,1.2761648750042782,196
301,0.10926008224487305,23.0,0.2608695652173913,0.3120798170894917,3.1207981708949215,23
302,0.10926008224487305,178.0,0.10674157303370786,0.1329862029926398,1.3298620299263995,178
303,0.10926008224487305,25.0,0.16,0.22379711113443307,2.2379711113443306,25
304,0.10926008224487305,97.0,0.10309278350515463,0.18921017223414133,1.8921017223414118,97
305,0.10926008224487305,76.0,0.13157894736842105,0.15691232246577527,1.5691232246577551,76
306,0.10926008224487305,27.0,0.2222222222222222,0.4042741740704639,4.042741740704637,27
307,0.10946893692016602,148.0,0.10135135135135136,0.1404516025214926,1.404516025214927,148
308,0.10946893692016602,9.0,0.0,0.5064427206960759,5.064427206960749,9
309,0.10946893692016602,10.0,0.0,0.5772810459752584,5.772810459752577,10
310,0.10946893692016602,14.0,0.0,0.4692598913287484,4.6925989132874815,14
311,0.10946893692016602,193.0,0.07253886010362694,0.10795213112031386,1.0795213112031397,193
312,0.10946893692016602,150.0,0.08666666666666667,0.11692255499165585,1.1692255499165591,150
313,0.10946893692016602,165.0,0.08484848484848485,0.1875969409499117,1.875969409499116,165
314,0.10946893692016602,144.0,0.11805555555555555,0.14408623417610522,1.440862341761051,144
315,0.10946893692016602,118.0,0.09322033898305085,0.18510897699442982,1.8510897699442983,118
316,0.10946893692016602,33.0,0.12121212121212122,0.30177101436862847,3.0177101436862834,33
317,0.10946893692016602,41.0,0.14634146341463414,0.19700654074594373,1.9700654074594373,41
318,0.10946893692016602,71.0,0.11267605633802817,0.21708751033304938,2.17087510333049,71
319,0.10946893692016602,15.0,0.13333333333333333,0.38521103535830814,3.852110353583075,15
320,0.10946893692016602,124.0,0.08870967741935484,0.22387441706277428,2.2387441706277436,124
321,0.10946893692016602,122.0,0.10655737704918032,0.1344737674191678,1.3447376741916774,122
322,0.10946893692016602,91.0,0.12087912087912088,0.1810712773550838,1.8107127735508388,91
323,0.10946893692016602,99.0,0.04040404040404041,0.146807368189898,1.4680736818989815,99
324,0.10946893692016602,111.0,0.10810810810810811,0.16991089167907955,1.6991089167907973,111
325,0.10946893692016602,162.0,0.08024691358024691,0.10894223855633929,1.089422385563393,162
326,0.10946893692016602,35.0,0.08571428571428572,0.28693770839754335,2.869377083975433,35
327,0.10946893692016602,131.0,0.0916030534351145,0.13952035994915815,1.3952035994915806,131
328,0.10946893692016602,10.0,0.0,0.5885519515445801,5.885519515445788,10
