episode,wall_clock_sec,episode_return,exploration_ratio,mean_abs_q_change,mean_abs_td_error,steps
77,0.10614299774169922,9.0,0.1111111111111111,0.1311343978652403,1.3113439786524035,9
78,0.10614299774169922,9.0,0.1111111111111111,0.12727226608119294,1.2727226608119295,9
79,0.10614299774169922,10.0,0.1,0.1202060557448493,1.2020605574484937,10
80,0.10614299774169922,11.0,0.09090909090909091,0.10406466299298063,1.0406466299298065,11
81,0.10666990280151367,9.0,0.3333333333333333,0.13190769544801043,1.3190769544801044,9
82,0.10666990280151367,9.0,0.2222222222222222,0.1289932767797785,1.2899327677977839,9
83,0.10666990280151367,9.0,0.0,0.13155701547784426,1.3155701547784429,9
84,0.10666990280151367,9.0,0.0,0.1395231178478093,1.3952311784780926,9
85,0.10666990280151367,12.0,0.08333333333333333,0.16872167831295312,1.687216783129532,12
86,0.10666990280151367,13.0,0.07692307692307693,0.19848218547434693,1.98482185474347,13
87,0.10666990280151367,10.0,0.1,0.12463189906004168,1.2463189906004157,10
88,0.10666990280151367,8.0,0.0,0.1325756216882677,1.3257562168826775,8
89,0.10666990280151367,12.0,0.08333333333333333,0.16814164100931628,1.6814164100931617,12
90,0.10666990280151367,10.0,0.1,0.1292572284220527,1.292572284220528,10
91,0.10666990280151367,10.0,0.2,0.1504897469169085,1.504897469169085,10
92,0.10666990280151367,10.0,0.1,0.14060800194219322,1.4060800194219334,10
93,0.10666990280151367,9.0,0.0,0.10449012364158225,1.0449012364158228,9
94,0.10666990280151367,9.0,0.0,0.1302233171907822,1.3022331719078228,9
95,0.10666990280151367,10.0,0.0,0.1384328125940774,1.3843281259407736,10
96,0.10666990280151367,12.0,0.08333333333333333,0.1711656076346444,1.711656076346445,12
97,0.10666990280151367,11.0,0.18181818181818182,0.1393311726003471,1.3933117260034715,11
98,0.10666990280151367,8.0,0.0,0.1304289203033635,1.3042892030336348,8
99,0.10666990280151367,10.0,0.1,0.132744539631697,1.327445396316972,10
100,0.10666990280151367,9.0,0.3333333333333333,0.13126366042471535,1.3126366042471538,9
101,0.10666990280151367,8.0,0.0,0.13066196460870205,1.3066196460870205,8
102,0.10666990280151367,8.0,0.0,0.13123625809587974,1.312362580958795,8
103,0.1072232723236084,9.0,0.1111111111111111,0.1325965181858315,1.3259651818583162,9
104,0.1072232723236084,10.0,0.0,0.12883540286973588,1.2883540286973592,10
105,0.1072232723236084,11.0,0.0,0.1336181730459602,1.3361817304596018,11
106,0.1072232723236084,10.0,0.0,0.13295431581961664,1.3295431581961665,10
107,0.1072232723236084,11.0,0.0,0.12236689016122054,1.2236689016122053,11
108,0.1072232723236084,9.0,0.0,0.12612526923860687,1.261252692386068,9
109,0.1072232723236084,11.0,0.18181818181818182,0.12336936870064658,1.2336936870064645,11
110,0.1072232723236084,9.0,0.1111111111111111,0.12905943169985173,1.2905943169985172,9
111,0.1072232723236084,10.0,0.1,0.1295207418756638,1.2952074187566385,10
112,0.1072232723236084,10.0,0.1,0.1209476605408077,1.2094766054080783,10
113,0.1072232723236084,9.0,0.1111111111111111,0.1439160079703742,1.4391600797037427,9
114,0.1072232723236084,10.0,0.1,0.13447115241365593,1.3447115241365593,10
115,0.1072232723236084,10.0,0.3,0.12215289102233902,1.2215289102233906,10
116,0.1072232723236084,10.0,0.0,0.12723891454180336,1.272389145418033,10
117,0.1072232723236084,10.0,0.1,0.13118157269294767,1.3118157269294755,10
118,0.1072232723236084,33.0,0.06060606060606061,0.14023896646976006,1.4023896646975997,33
119,0.1072232723236084,9.0,0.0,0.13517039254908317,1.351703925490832,9
120,0.1072232723236084,34.0,0.20588235294117646,0.10889361333945792,1.0889361333945793,34
121,0.1072232723236084,10.0,0.0,0.13002264744669695,1.300226474466968,10
122,0.1072232723236084,10.0,0.2,0.13552058363966396,1.3552058363966395,10
123,0.1072232723236084,10.0,0.2,0.14290419910280078,1.4290419910280086,10
124,0.1072232723236084,9.0,0.0,0.15635399332778782,1.5635399332778792,9
125,0.1072232723236084,11.0,0.18181818181818182,0.14231747447502735,1.4231747447502732,11
126,0.10777950286865234,10.0,0.1,0.12974177790103733,1.2974177790103727,10
127,0.10777950286865234,12.0,0.08333333333333333,0.1608140719057025,1.608140719057025,12
128,0.10777950286865234,9.0,0.0,0.13499236806507575,1.3499236806507575,9
129,0.10777950286865234,10.0,0.0,0.14176084919304963,1.4176084919304963,10
130,0.10777950286865234,10.0,0.0,0.13402787135316077,1.3402787135316068,10
131,0.10777950286865234,10.0,0.1,0.13276076982499913,1.3276076982499903,10
132,0.10777950286865234,9.0,0.1111111111111111,0.13637387538794135,1.3637387538794126,9
133,0.10777950286865234,9.0,0.0,0.13674547299032142,1.3674547299032145,9
134,0.10777950286865234,9.0,0.2222222222222222,0.13895269036683067,1.3895269036683064,9
135,0.10777950286865234,8.0,0.25,0.1450463091886835,1.4504630918868342,8
136,0.10777950286865234,9.0,0.0,0.13883485883268445,1.3883485883268456,9
137,0.10777950286865234,9.0,0.0,0.14051246984220434,1.4051246984220436,9
138,0.10777950286865234,10.0,0.0,0.13348388177084872,1.334838817708488,10
139,0.10777950286865234,10.0,0.1,0.1358871935388725,1.3588719353887246,10
140,0.10777950286865234,9.0,0.1111111111111111,0.13632016425706675,1.3632016425706672,9
141,0.10777950286865234,10.0,0.1,0.1354137467254152,1.3541374672541528,10
142,0.10777950286865234,10.0,0.2,0.1467876855021145,1.467876855021145,10
143,0.10777950286865234,11.0,0.18181818181818182,0.13323025049051918,1.3323025049051924,11
144,0.10777950286865234,9.0,0.0,0.1413951853315813,1.4139518533158126,9
145,0.10777950286865234,8.0,0.25,0.14071994859633824,1.4071994859633827,8
146,0.10777950286865234,10.0,0.5,0.1359980153077076,1.359980153077077,10
147,0.10777950286865234,10.0,0.0,0.1445443541955717,1.4454435419557174,10
148,0.10833168029785156,10.0,0.0,0.14247916128293955,1.4247916128293943,10
149,0.10833168029785156,8.0,0.125,0.1271341006050959,1.2713410060509587,8
150,0.10833168029785156,10.0,0.2,0.1395713538494543,1.3957135384945436,10
151,0.10833168029785156,14.0,0.21428571428571427,0.15018896621778982,1.501889662177898,14
152,0.10833168029785156,10.0,0.0,0.1377425007840536,1.377425007840536,10
153,0.10833168029785156,11.0,0.0,0.13071668182145532,1.3071668182145515,11
154,0.10833168029785156,9.0,0.0,0.11337555582957541,1.1337555582957533,9
155,0.10833168029785156,10.0,0.0,0.13582856101442292,1.3582856101442273,10
156,0.10833168029785156,10.0,0.1,0.12753724428643515,1.2753724428643516,10
157,0.10833168029785156,12.0,0.16666666666666666,0.16404074849345826,1.6404074849345822,12
158,0.10833168029785156,10.0,0.1,0.13792862700869044,1.3792862700869066,10
159,0.10833168029785156,10.0,0.1,0.1372976045299909,1.3729760452999114,10
160,0.10833168029785156,9.0,0.0,0.14224395654674682,1.4224395654674675,9
161,0.10833168029785156,9.0,0.1111111111111111,0.12871848475761472,1.2871848475761467,9
162,0.10833168029785156,11.0,0.09090909090909091,0.12983231813616464,1.2983231813616458,11
163,0.10833168029785156,10.0,0.2,0.12866439123013626,1.2866439123013629,10
164,0.10833168029785156,10.0,0.0,0.13376984707709996,1.337698470770999,10
165,0.10833168029785156,10.0,0.1,0.12984290260802803,1.2984290260802802,10
166,0.10833168029785156,9.0,0.1111111111111111,0.13185567003211304,1.3185567003211287,9
167,0.10833168029785156,12.0,0.08333333333333333,0.14545171418704173,1.4545171418704166,12
168,0.10833168029785156,9.0,0.1111111111111111,0.14402481135260203,1.4402481135260203,9
169,0.10833168029785156,11.0,0.09090909090909091,0.12520114625014814,1.2520114625014829,11
170,0.10833168029785156,12.0,0.16666666666666666,0.1394817330697563,1.394817330697563,12
171,0.10887980461120605,16.0,0.0,0.19094357609246546,1.909435760924655,16
172,0.10887980461120605,130.0,0.09230769230769231,0.17048341182805235,1.7048341182805238,130
173,0.10887980461120605,72.0,0.08333333333333333,0.12968429036426476,1.2968429036426485,72
174,0.10887980461120605,179.0,0.1005586592178771,0.15881736526207194,1.5881736526207186,179
175,0.10887980461120605,118.0,0.1016949152542373,0.16125302836919295,1.6125302836919297,118
176,0.10887980461120605,151.0,0.11920529801324503,0.12136153973111855,1.213615397311185,151
177,0.10887980461120605,152.0,0.046052631578947366,0.16284282714261858,1.6284282714261862,152
178,0.10887980461120605,132.0,0.12121212121212122,0.1459859752301627,1.4598597523016261,132
179,0.10887980461120605,207.0,0.07729468599033816,0.17017921776385336,1.701792177638532,207
180,0.10887980461120605,134.0,0.05970149253731343,0.14903688390325165,1.4903688390325167,134
181,0.10887980461120605,173.0,0.10404624277456648,0.12076005102980045,1.2076005102980036,173
182,0.10887980461120605,133.0,0.08270676691729323,0.17273907179195902,1.72739071791959,133
183,0.10887980461120605,193.0,0.07772020725388601,0.1531846493618923,1.5318464936189229,193
184,0.10887980461120605,188.0,0.1276595744680851,0.13509949773281374,1.3509949773281353,188
185,0.10887980461120605,117.0,0.08547008547008547,0.19974763976289328,1.9974763976289336,117
186,0.10887980461120605,125.0,0.112,0.26453256407216774,2.6453256407216803,125
187,0.10887980461120605,114.0,0.09649122807017543,0.21707180033597598,2.170718003359758,114
188,0.10887980461120605,109.0,0.11009174311926606,0.200807330670274,2.0080733067027396,109
189,0.10887980461120605,149.0,0.11409395973154363,0.17367707325556056,1.736770732555606,149
190,0.10887980461120605,10.0,0.0,0.5032721487464157,5.032721487464156,10
191,0.10887980461120605,94.0,0.1276595744680851,0.14661199277820092,1.466119927782008,94
192,0.10887980461120605,10.0,0.0,0.36797887517019917,3.6797887517019974,10
193,0.10939955711364746,183.0,0.11475409836065574,0.15941196522404955,1.5941196522404943,183
194,0.10939955711364746,158.0,0.056962025316455694,0.15655206939449204,1.565520693944922,158
195,0.10939955711364746,190.0,0.06842105263157895,0.1411987078865946,1.4119870788659434,190
196,0.10939955711364746,106.0,0.11320754716981132,0.2369303365207036,2.3693033652070357,106
197,0.10939955711364746,88.0,0.06818181818181818,0.25066645201425863,2.506664520142584,88
198,0.10939955711364746,115.0,0.06956521739130435,0.17110698728735788,1.7110698728735791,115
199,0.10939955711364746,54.0,0.05555555555555555,0.3042585873285386,3.042585873285386,54
200,0.10939955711364746,123.0,0.11382113821138211,0.10913114697284246,1.0913114697284263,123
201,0.10939955711364746,138.0,0.14492753623188406,0.11062830600503412,1.1062830600503395,138
202,0.10939955711364746,144.0,0.125,0.12593805627832214,1.259380562783223,144
203,0.10939955711364746,138.0,0.07971014492753623,0.15496856361768652,1.5496856361768663,138
204,0.10939955711364746,85.0,0.11764705882352941,0.25335666651601185,2.533566665160118,85
205,0.10939955711364746,137.0,0.0948905109489051,0.21627156837794542,2.162715683779455,137
206,0.10939955711364746,148.0,0.0945945945945946,0.21199300517320682,2.119930051732068,148
207,0.10939955711364746,10.0,0.2,0.41360416054411786,4.136041605441184,10
208,0.10939955711364746,174.0,0.13218390804597702,0.1278149747528106,1.2781497475281065,174
209,0.10939955711364746,71.0,0.1267605633802817,0.2881323758127582,2.881323758127581,71
210,0.10991835594177246,13.0,0.0,0.3741226183087542,3.7412261830875546,13
211,0.10991835594177246,46.0,0.10869565217391304,0.2615998720754515,2.6159987207545123,46
212,0.10991835594177246,11.0,0.09090909090909091,0.3818891442182965,3.8188914421829607,11
213,0.10991835594177246,10.0,0.5,0.5516243586648162,5.516243586648156,10
214,0.10991835594177246,34.0,0.029411764705882353,0.39729383086643477,3.9729383086643497,34
215,0.10991835594177246,66.0,0.09090909090909091,0.13767449173079518,1.376744917307953,66
216,0.10991835594177246,203.0,0.07881773399014778,0.12713695937934166,1.2713695937934149,203
217,0.10991835594177246,133.0,0.09774436090225563,0.13424147495602284,1.342414749560226,133
218,0.10991835594177246,89.0,0.14606741573033707,0.23123058988044587,2.312305898804459,89
219,0.10991835594177246,104.0,0.057692307692307696,0.15399841771573464,1.5399841771573455,104
220,0.10991835594177246,128.0,0.1171875,0.1648638148088243,1.6486381480882402,128
221,0.10991835594177246,165.0,0.07878787878787878,0.14199233333396952,1.4199233333396968,165
222,0.10991835594177246,42.0,0.16666666666666666,0.3681594769114067,3.681594769114067,42
223,0.10991835594177246,82.0,0.04878048780487805,0.24809618867402583,2.480961886740262,82
224,0.10991835594177246,117.0,0.08547008547008547,0.17359275424329884,1.7359275424329872,117
225,0.10991835594177246,134.0,0.05223880597014925,0.13520335829427516,1.3520335829427497,134
226,0.10991835594177246,135.0,0.0962962962962963,0.1322821843532058,1.3228218435320598,135
227,0.10991835594177246,178.0,0.10674157303370786,0.12291926553074925,1.229192655307493,178
228,0.10991835594177246,154.0,0.09740259740259741,0.12389760571269119,1.238976057126914,154
229,0.10991835594177246,93.0,0.07526881720430108,0.15611516305906042,1.5611516305906037,93
230,0.10991835594177246,95.0,0.08421052631578947,0.14696092324626706,1.469609232462672,95
231,0.11043906211853027,10.0,0.0,0.5126360007345905,5.126360007345904,10
232,0.11043906211853027,195.0,0.1076923076923077,0.12501746982051928,1.2501746982051936,195
233,0.11043906211853027,159.0,0.08176100628930817,0.13576548542287756,1.3576548542287765,159
234,0.11043906211853027,22.0,0.09090909090909091,0.3505902297015338,3.5059022970153393,22
235,0.11043906211853027,28.0,0.07142857142857142,0.4968296340352017,4.968296340352019,28
236,0.11043906211853027,30.0,0.26666666666666666,0.4170507791861224,4.170507791861225,30
237,0.11043906211853027,9.0,0.1111111111111111,0.48928858976976625,4.892885897697647,9
238,0.11043906211853027,65.0,0.09230769230769231,0.12485236607132065,1.2485236607132078,65
239,0.11043906211853027,208.0,0.07211538461538461,0.1216311154850566,1.216311154850568,208
240,0.11043906211853027,68.0,0.14705882352941177,0.17952247086948173,1.7952247086948145,68
241,0.11043906211853027,104.0,0.11538461538461539,0.2839811338978743,2.8398113389787416,104
242,0.11043906211853027,75.0,0.06666666666666667,0.1973594682378508,1.9735946823785078,75
243,0.11043906211853027,125.0,0.08,0.15847632208994542,1.5847632208994544,125
244,0.11043906211853027,114.0,0.06140350877192982,0.1471123045774889,1.4711230457748887,114
245,0.11043906211853027,108.0,0.10185185185185185,0.20957011773093448,2.0957011773093446,108
246,0.11043906211853027,84.0,0.09523809523809523,0.4642653739909196,4.642653739909195,84
247,0.11043906211853027,10.0,0.3,0.4258664672296117,4.258664672296113,10
248,0.11043906211853027,106.0,0.10377358490566038,0.20347832477303696,2.0347832477303696,106
249,0.11043906211853027,163.0,0.10429447852760736,0.10211073628358182,1.0211073628358192,163
250,0.11043906211853027,69.0,0.10144927536231885,0.5260664423252458,5.260664423252462,69
251,0.11043906211853027,126.0,0.1111111111111111,0.16417796824825956,1.6417796824825936,126
252,0.11043906211853027,43.0,0.06976744186046512,0.5113557459391385,5.113557459391381,43
253,0.11095905303955078,20.0,0.0,0.2902621720338077,2.9026217203380744,20
254,0.11095905303955078,150.0,0.1,0.15093001408128695,1.5093001408128692,150
255,0.11095905303955078,8.0,0.0,0.5906200585448227,5.906200585448233,8
256,0.11095905303955078,10.0,0.1,0.4213032695663845,4.213032695663849,10
257,0.11095905303955078,134.0,0.06716417910447761,0.12816596768811447,1.2816596768811466,134
258,0.11095905303955078,178.0,0.10112359550561797,0.14911454018275394,1.4911454018275379,178
259,0.11095905303955078,148.0,0.13513513513513514,0.2056642994461142,2.056642994461143,148
260,0.11095905303955078,12.0,0.08333333333333333,0.38811152785543285,3.8811152785543315,12
261,0.11095905303955078,127.0,0.07086614173228346,0.16622196030124514,1.6622196030124545,127
262,0.11095905303955078,40.0,0.05,0.48083811666410836,4.808381166641089,40
263,0.11095905303955078,118.0,0.05084745762711865,0.1860728637368934,1.8607286373689365,118
264,0.11095905303955078,9.0,0.2222222222222222,0.4786676977762679,4.786676977762689,9
265,0.11095905303955078,11.0,0.09090909090909091,0.5452921811147152,5.452921811147144,11
266,0.11095905303955078,141.0,0.1347517730496454,0.10870297298309944,1.087029729830997,141
267,0.11095905303955078,164.0,0.07926829268292683,0.1486814903074539,1.4868149030745361,164
268,0.11095905303955078,9.0,0.0,0.5322213630509162,5.322213630509162,9
269,0.11095905303955078,129.0,0.07751937984496124,0.1575194037188872,1.5751940371888717,129
270,0.11095905303955078,44.0,0.11363636363636363,0.4156474600801806,4.156474600801811,44
271,0.11095905303955078,10.0,0.0,0.46140192791260615,4.6140192791260715,10
272,0.11095905303955078,10.0,0.2,0.4510630195409739,4.510630195409749,10
273,0.11095905303955078,39.0,0.1282051282051282,0.28564222366808084,2.8564222366808054,39
274,0.11095905303955078,201.0,0.11940298507462686,0.10952655257689586,1.0952655257689572,201
275,0.11095905303955078,202.0,0.14356435643564355,0.120865611906477,1.2086561190647707,202
276,0.11095905303955078,175.0,0.12,0.13133324529266058,1.3133324529266053,175
277,0.1115267276763916,44.0,0.022727272727272728,0.44824269434386016,4.482426943438603,44
278,0.1115267276763916,124.0,0.08064516129032258,0.19280484439351342,1.928048443935133,124
279,0.1115267276763916,39.0,0.07692307692307693,0.36814891167262637,3.6814891167262647,39
280,0.1115267276763916,11.0,0.09090909090909091,0.42317572145446714,4.231757214544667,11
281,0.1115267276763916,42.0,0.047619047619047616,0.4247265952892114,4.247265952892118,42
282,0.1115267276763916,9.0,0.1111111111111111,0.4592207273399439,4.592207273399442,9
283,0.1115267276763916,46.0,0.021739130434782608,0.3343760744849857,3.343760744849859,46
284,0.1115267276763916,10.0,0.0,0.4161898256255704,4.161898256255704,10
285,0.1115267276763916,43.0,0.0,0.48992559172900824,4.899255917290083,43
286,0.1115267276763916,14.0,0.07142857142857142,0.4559434884353736,4.559434884353738,14
287,0.1115267276763916,24.0,0.041666666666666664,0.3033742964484265,3.0337429644842686,24
288,0.1115267276763916,12.0,0.08333333333333333,0.4274791253585744,4.274791253585739,12
289,0.1115267276763916,18.0,0.1111111111111111,0.39462961513988165,3.946296151398817,18
290,0.1115267276763916,30.0,0.03333333333333333,0.3436723821823534,3.4367238218235285,30
291,0.1115267276763916,32.0,0.0625,0.3923793462566411,3.92379346256641,32
292,0.1115267276763916,11.0,0.09090909090909091,0.35513065375960035,3.551306537596,11
293,0.1115267276763916,11.0,0.18181818181818182,0.4245008624787513,4.245008624787514,11
294,0.1115267276763916,10.0,0.3,0.3968712923065342,3.968712923065339,10
295,0.1115267276763916,60.0,0.1,0.3793221079208127,3.7932210792081276,60
296,0.11206531524658203,131.0,0.09923664122137404,0.3258377931212066,3.258377931212068,131
297,0.11206531524658203,144.0,0.1111111111111111,0.12263122930271472,1.2263122930271462,144
298,0.11206531524658203,124.0,0.056451612903225805,0.2038981307663384,2.038981307663387,124
299,0.11206531524658203,67.0,0.13432835820895522,0.18617344284168963,1.8617344284168995,67
300,0.11206531524658203,30.0,0.06666666666666667,0.334864236591581,3.3486423659158078,30
301,0.11206531524658203,49.0,0.14285714285714285,0.35276679515385495,3.5276679515385503,49
302,0.11206531524658203,144.0,0.06944444444444445,0.2286140693371521,2.2861406933715207,144
303,0.11206531524658203,46.0,0.1956521739130435,0.21106277735513373,2.1106277735513395,46
304,0.11206531524658203,47.0,0.10638297872340426,0.2701789158504766,2.7017891585047655,47
305,0.11206531524658203,29.0,0.06896551724137931,0.2660886749863442,2.6608867498634456,29
306,0.11206531524658203,34.0,0.0,0.37058382838814696,3.705838283881469,34
307,0.11206531524658203,55.0,0.05454545454545454,0.2559928357240977,2.559928357240974,55
308,0.11206531524658203,37.0,0.1891891891891892,0.28689937041646935,2.868993704164696,37
309,0.11206531524658203,44.0,0.18181818181818182,0.24836793442771166,2.4836793442771157,44
310,0.11206531524658203,9.0,0.1111111111111111,0.48877368884251815,4.8877368884251755,9
311,0.11206531524658203,39.0,0.05128205128205128,0.26667509031353875,2.6667509031353873,39
312,0.11206531524658203,18.0,0.1111111111111111,0.30284731843747953,3.0284731843747994,18
313,0.11206531524658203,36.0,0.05555555555555555,0.2805935667778028,2.8059356677780265,36
314,0.11206531524658203,9.0,0.1111111111111111,0.38829709996654516,3.882970999665452,9
315,0.11206531524658203,48.0,0.0,0.2203113238353467,2.2031132383534655,48
316,0.11206531524658203,10.0,0.3,0.37354059379746507,3.7354059379746545,10
317,0.11206531524658203,32.0,0.0625,0.25614269575995635,2.5614269575995596,32
318,0.11206531524658203,8.0,0.0,0.39872829474508054,3.987282947450808,8
319,0.11206531524658203,51.0,0.09803921568627451,0.3658299575055371,3.6582995750553726,51
320,0.11206531524658203,12.0,0.0,0.3509176992974772,3.5091769929747705,12
321,0.11206531524658203,38.0,0.07894736842105263,0.2936574459387147,2.936574459387147,38
322,0.11206531524658203,25.0,0.16,0.2483764657709049,2.483764657709046,25
323,0.11206531524658203,9.0,0.1111111111111111,0.329456249099422,3.294562490994225,9
324,0.11206531524658203,25.0,0.04,0.23319594887087036,2.3319594887087014,25
325,0.11273932456970215,209.0,0.0861244019138756,0.10020622113463258,1.0020622113463273,209
326,0.11273932456970215,207.0,0.06280193236714976,0.14167737067203562,1.416773706720356,207
327,0.11273932456970215,166.0,0.09036144578313253,0.16296986493812524,1.629698649381252,166
328,0.11273932456970215,154.0,0.08441558441558442,0.1379336220094174,1.379336220094173,154
329,0.11273932456970215,135.0,0.11851851851851852,0.15715666686032462,1.5715666686032481,135
330,0.11273932456970215,186.0,0.08064516129032258,0.15153746686999037,1.5153746686999032,186
331,0.11273932456970215,10.0,0.0,0.41251160698113554,4.12511606981136,10
332,0.11273932456970215,62.0,0.0967741935483871,0.2806343206517995,2.806343206518,62
333,0.11273932456970215,122.0,0.10655737704918032,0.13521094297911776,1.3521094297911782,122
